Station Code,Station Name,District,Latitude,Longitude,Year,Month,Day,RF in mm
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,13,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,14,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,15,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,16,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,17,3.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,18,15.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,19,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,20,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,21,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,22,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,23,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,24,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,25,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,26,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,27,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,28,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,29,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,30,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,1,31,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,1,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,2,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,3,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,4,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,5,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,6,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,7,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,8,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,9,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,10,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,11,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,12,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,13,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,14,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,15,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,16,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,17,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,18,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,19,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,20,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,21,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,22,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,23,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,24,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,25,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,26,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,27,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,2,28,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,1,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,2,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,3,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,4,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,5,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,6,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,7,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,8,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,9,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,10,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,11,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,12,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,13,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,14,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,15,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,16,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,17,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,18,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,19,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,20,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,21,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,22,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,23,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,24,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,25,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,26,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,27,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,28,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,29,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,30,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,3,31,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,1,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,2,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,3,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,4,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,5,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,6,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,7,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,8,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,9,2.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,10,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,11,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,12,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,13,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,14,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,15,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,16,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,17,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,18,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,19,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,20,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,21,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,22,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,23,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,24,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,25,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,26,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,27,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,28,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,29,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,4,30,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,1,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,2,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,3,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,4,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,5,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,6,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,7,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,8,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,9,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,10,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,11,6.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,12,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,13,4.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,14,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,15,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,16,2.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,17,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,18,14.40
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,19,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,20,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,21,3.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,22,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,23,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,24,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,25,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,26,3.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,27,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,28,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,29,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,30,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,5,31,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,1,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,2,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,3,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,4,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,5,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,6,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,7,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,8,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,9,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,10,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,11,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,12,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,13,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,14,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,15,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,16,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,17,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,18,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,19,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,20,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,21,12.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,22,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,23,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,24,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,25,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,26,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,27,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,28,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,29,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,6,30,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,1,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,2,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,3,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,4,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,5,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,6,3.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,7,10.40
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,8,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,9,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,10,1.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,11,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,12,4.20
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,13,5.30
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,14,1.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,15,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,16,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,17,7.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,18,19.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,19,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,20,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,21,21.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,22,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,23,2.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,24,8.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,25,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,26,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,27,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,28,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,29,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,30,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,7,31,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,1,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,2,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,3,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,4,2.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,5,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,6,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,7,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,8,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,9,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,10,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,11,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,12,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,13,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,14,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,15,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,16,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,17,23.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,18,34.80
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,19,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,20,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,21,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,22,45.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,23,3.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,24,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,25,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,26,64.22
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,27,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,28,32.20
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,29,7.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,30,6.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,8,31,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,9,1,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,9,2,20.20
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,9,3,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,9,4,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,9,5,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,9,6,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,9,7,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,9,8,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,9,9,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,9,10,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,9,11,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,9,12,0.00
CHEMBARMPAKM,Chembarambakkam               ,Kancheepuram,"13°00'30""","80°05'05""",2022,9,13,0.00
